B,Ca43,Cd,Co,Cu,Fe,K,Li,Mg,Mn,Mo,Na,P,Rb,S,Sr,Zn
30.63822159,17581.27988,0.022769659,0.177910427,9.030483326,52.19063606,7268.270122,4.669352082,4578.77105,31.3850675,0.797208036,250.7405702,4299.606868,21.38009789,6071.948431,44.64520768,10.4310142
31.58131049,24068.66991,0.030781949,0.16481063,8.878288323,63.12927844,7544.551345,6.884296264,4569.585022,37.84609108,0.583755747,983.0159957,3840.445472,18.25567382,6297.749764,63.6814006,10.11364116
33.5209855,8963.649674,0.059602246,0.095154923,10.47073721,71.50742771,11500.90105,1.677225918,3171.174687,26.54719414,1.071522136,207.6786783,5143.959215,37.3463587,5285.626381,17.88620236,17.92736866
44.10484565,12692.6906,0.008844626,0.190937975,12.81721704,88.74953826,10915.9596,1.645500932,3829.832637,24.76779788,1.028504824,370.610886,4812.49683,22.53315125,4553.296157,31.03552427,14.7621666
25.98931467,10899.70483,0.01657385,0.200260559,11.24835426,97.69517461,10969.79469,1.495248959,3643.333466,24.62610159,1.155954169,296.9716586,4771.09676,26.18248716,4556.670922,25.39903921,15.0602188
29.74281757,17500.42812,0.023567688,0.150093121,13.54846917,83.5625764,8840.828891,2.451331233,5207.023921,30.35166807,1.04877886,385.8835351,5359.116892,19.65579185,5342.480448,44.63306421,13.42123112
27.34763694,19576.97411,0.029968486,0.136013575,9.046065972,53.86154805,8502.394948,4.713214571,4715.967522,31.22763666,0.661664262,560.2529617,4109.761455,21.65465289,6115.4131,51.20872133,9.856118846
21.24120238,17108.37646,0.029884981,0.130266256,5.395407886,52.52914452,6267.629953,4.755040068,3244.878248,29.12080131,0.485882024,851.0123231,2897.8631,16.53956169,4252.165433,45.0609092,4.701275441
31.35636998,19369.70421,0.023975566,0.180261753,7.562136224,62.06290667,7013.233108,6.048171786,3936.934442,34.29051525,0.674429188,598.2408512,4105.176735,20.45861012,5308.806814,49.54560398,8.321404074
34.25854325,12942.31128,0.015871318,0.160335358,14.94097227,95.32501856,10518.28099,1.451302184,4195.258119,25.44341537,1.046704881,305.4844302,4968.432368,23.60051773,4930.44038,31.5724096,14.80046993
41.66715779,21771.64795,0.015060485,0.192359773,16.14827663,94.98414192,9353.183331,3.929910433,5646.221893,36.01042162,1.106998794,429.5732099,6255.37882,19.80196324,5559.977601,54.13624067,9.662408797
48.8699811,12537.54083,0.054241067,0.179192475,14.25414489,93.79984,10320.74163,1.692975315,4022.18327,27.15976504,0.955871881,358.2677141,4988.982332,22.38138831,4656.152243,30.27775229,12.14678963
27.52435455,10621.81629,0.053512107,0.209379614,12.3138334,93.59429189,12275.54027,1.586675119,3460.244066,23.51282252,1.027330591,365.5901255,4757.336893,27.54537559,4231.660266,26.79982734,18.95028598
30.03589135,17894.68159,0.018627793,0.148831237,8.895805064,56.37555444,10091.42502,3.71795349,4784.558419,29.90573117,0.772871227,486.9204642,4457.03711,26.25052734,5930.458836,46.28892569,16.97649322
16.86462748,15974.266,0.013973419,0.122367533,5.544272138,50.29444558,4652.297754,3.253979606,2912.251006,25.99609168,0.403963322,634.368456,2759.634949,12.85593828,4454.640136,40.97819414,5.428384413
25.98805516,11330.54428,0.05902543,0.222096577,13.48205863,85.18157267,14755.07026,1.147890839,3875.907396,22.85181085,0.978792927,484.4458108,5537.727721,31.57788044,4320.116467,29.09922531,17.80919336
39.55046041,13285.72877,0.007436235,0.165980164,11.70489625,88.44212608,9693.904039,1.97960736,4047.584822,26.88235706,1.069793314,286.7115819,4627.423926,21.7791464,5028.167014,32.56407759,13.39115523
23.77971671,23966.62497,0.032272787,0.162119469,7.927209278,77.10200619,7353.25386,5.176686948,4763.667377,38.96944786,0.605172799,917.6647858,3965.02991,17.67987444,5497.223769,64.37520619,6.873781833
22.987267,20611.42763,0.018602858,0.164730181,7.309650926,62.27863737,8531.840017,4.541774811,4271.665477,30.10254328,0.53974735,1053.028356,4137.890936,20.52206229,5723.873909,54.7194993,6.822980549
24.6909524,13276.49764,0.013722432,0.15687622,13.11398693,84.34755099,9172.126304,1.930432847,3944.917366,26.72605187,0.956912434,290.2047418,5257.992695,20.42299987,4702.629011,31.403247,10.80944251
35.96436145,25190.90176,0.019807088,0.140437439,11.14587272,72.49906752,6671.588651,5.196137887,5934.098762,41.37468884,0.758062353,1005.006618,6190.38054,16.1026394,5651.449743,64.57998615,6.158806876
35.46721694,28778.50981,0.034454408,0.195307484,17.2143865,74.33112583,6254.32464,6.8284184,6184.505331,42.80219883,0.754331367,726.8680186,6530.04675,12.33051199,6120.321579,71.5837187,7.286628575
48.84840971,12942.21634,0.020894182,0.212977678,15.21387135,97.5583229,12422.33411,2.135878765,4569.726614,27.64352612,1.167865707,449.3684428,5441.31284,29.34842745,4707.128035,31.14916661,17.12706854
31.77179243,28063.98894,0.056589079,0.208085655,20.45053279,93.33401905,5356.08297,5.668180926,6685.190154,50.3950331,0.973568363,740.9803413,7159.835375,11.45653332,6310.636935,70.01126248,10.08922471
27.19102066,10850.03314,0.013102279,0.185594463,12.37551968,95.56509399,11540.22389,1.337078259,3851.641786,25.3827886,1.071437623,371.8995509,5078.376088,28.27142124,4330.536846,25.50391904,17.54732718
24.52133849,25344.5784,0.038227225,0.165389493,9.419646929,101.342063,7820.317217,6.686945371,4584.149051,48.54087072,0.60496881,856.974772,4281.733431,16.95278321,5710.248827,68.04584614,7.410542349
29.20246194,25333.18177,0.036586792,0.156376084,11.1151929,70.29121225,6883.758943,4.922001752,5790.667856,43.24885964,0.791341822,1090.943822,6214.454641,16.08116051,5961.601938,65.32151892,7.509675257
28.04497879,30529.14343,0.046605276,0.181365265,16.96927552,87.06944203,5093.306211,5.89837252,6941.115096,45.939462,0.872035864,910.9502757,7084.698598,10.15148186,6818.590642,77.29401662,8.569271852
31.62154505,28198.64192,0.05008474,0.177426946,11.93832593,136.2203503,6327.499668,8.109061273,5353.426125,59.55474444,0.705596174,705.5193872,4572.39574,14.61536897,6415.774022,74.69061359,7.783310342
20.4217455,19431.82702,0.015385128,0.147725306,9.334620008,50.73569746,5744.177367,3.311844814,3728.114263,28.2820519,0.440659062,665.7526095,3943.152278,14.00859894,5532.821569,49.48043767,8.365362523
24.19673009,23441.02006,0.03957906,0.168602699,8.801052764,82.22561653,7733.427228,6.257919327,4578.688654,39.94227787,0.612791321,856.528978,4157.295385,18.49473483,6392.684013,62.17034585,6.095124806
35.47990154,13101.98268,0.051740463,0.184448774,15.11781945,101.9592043,12967.38679,1.453307637,4313.143898,23.58887804,0.989061219,497.2668828,5293.624455,27.43170761,4480.278776,33.07270831,17.72607367
29.49698679,25210.90152,0.023938255,0.171917793,16.553901,82.6189452,6388.019215,4.963079215,6137.422593,41.04003309,0.979537664,903.5026901,6184.951601,14.21630368,6102.854299,64.2240844,8.753435989
26.76224458,27755.02895,0.028861485,0.170674068,14.97087668,82.18512345,5588.572933,4.403790808,6454.138994,42.3877965,0.943541911,939.2471095,6387.256057,11.23519757,6309.57815,72.23918788,9.450815572
19.87783236,16157.6823,0.015451469,0.091453544,8.931857155,68.33892461,5619.007532,3.400871914,5531.742026,45.0590279,0.877301163,332.1623915,5379.935356,7.350899164,4728.201795,40.19801231,33.85289597
10.48259896,8535.280757,0.012719703,0.086214808,7.736656624,64.95311271,6492.497882,1.493142988,3035.872654,24.71235869,0.987749508,162.7145208,3689.844282,6.692792495,3500.887047,18.02966386,26.55710065
12.06308303,19916.02033,0.029927204,0.083576111,9.157625133,69.81662992,4689.77368,3.763504005,6067.188066,56.97947224,0.881150831,413.8598344,5651.210805,5.944087969,4725.170072,50.68944831,24.63816723
11.86886863,7731.406281,0.014953215,0.097075455,7.98054899,63.42366653,9323.371701,1.449124664,2818.112653,22.36380875,0.90860881,289.7811855,3872.92548,9.387992223,3223.9193,17.46585458,26.22223395
14.27118022,9286.118692,0.009640331,0.098197396,7.566403655,61.71900132,7533.252634,2.174886084,3010.316692,26.14123549,0.902193288,208.7310898,4094.566018,6.287046441,3556.419106,19.4917787,26.92428464
9.179984105,11631.00977,0.005025021,0.070607453,6.914542335,67.62228475,5459.668883,2.603262989,3809.358402,29.57300786,0.790936577,236.4672449,4760.437443,7.533787332,3775.834785,27.2617893,15.21125696
8.795806995,11696.92525,0.014934392,0.078107913,8.590316702,55.07979241,6103.9568,1.799039474,3917.6587,25.89754781,0.88105691,230.8884596,3990.029794,6.408762134,4451.395419,26.02368466,25.68803958
10.29829327,11054.6141,0.014715679,0.083511543,7.495750292,67.60056536,6745.69358,2.534616152,3741.344881,27.76916799,0.732296116,278.91815,4772.140119,7.597577162,3418.831408,26.45531678,18.37777897
15.01170547,12310.14635,0.011632479,0.119925045,8.595667481,59.17283108,7337.637976,2.590028734,4115.438532,35.15249176,0.939428787,184.5939263,5229.919083,6.873340832,3914.763845,27.8146605,25.82800801
8.58739763,8468.10121,0.007374906,0.100471896,7.864186178,62.23095027,7241.001547,1.493566767,2971.942176,24.35842777,0.919264866,206.8920274,3848.137427,6.748580178,3374.768943,18.12250982,26.17477665
13.51480581,13508.20967,0.015126066,0.083056928,7.289160919,59.19377949,4854.812036,3.106555101,4565.330668,38.69825393,0.893206507,281.8033377,4056.230063,6.126607838,3920.620095,33.55135434,19.22200274
7.452535517,9125.566581,0.016816517,0.107160016,8.805520031,76.57757567,8129.420395,1.84784647,3387.740731,28.18961764,1.002025651,193.5368432,4024.893501,9.19305725,3573.086974,18.90753627,37.44114803
13.96359035,15329.49033,0.007311258,0.058918347,8.132371697,55.72904057,4915.57703,2.372260352,4501.494989,36.37330765,0.801044409,456.0516498,4309.292414,5.199012468,4519.138321,35.68571757,23.55839001
9.319360267,12185.66786,0.03594154,0.085734631,7.363529893,72.53319425,5433.96115,2.385731555,3849.731405,54.75113654,0.746793564,288.1418654,4823.40531,6.860497828,3562.517012,30.63711499,16.80535811
8.626577709,11448.40939,0.005285052,0.072936119,6.928530409,53.04740395,4905.997934,2.211467793,3656.568913,28.19622994,0.7661046,217.1435968,4532.846586,6.56481328,3705.385838,28.61035397,13.31063853
13.2650734,17758.6535,0.010864333,0.093076512,8.710259359,77.91171526,5527.49405,3.867786465,5523.629046,44.39482384,1.000397484,354.830695,6816.184977,6.779368068,4704.05698,41.86489576,17.33703276
16.05485686,14185.77764,0.015889182,0.077447628,6.632415963,54.78467917,4918.912597,3.020985333,4738.612834,34.77680886,0.779984023,307.4402749,4262.423274,4.418885748,3433.1311,32.58366968,36.48094071
13.00980363,15780.0118,0.01645514,0.074685175,7.787644893,57.66988552,4022.361209,3.331516768,4847.03736,43.25135218,0.743994607,316.0453392,4740.720848,5.059131206,3955.887352,39.64532143,23.27818949
10.27621563,14583.38929,0.00918169,0.073605061,6.89584008,55.45088567,4309.052026,2.842984528,4751.1386,36.28531278,0.820024821,261.67398,5646.196253,5.024174915,3891.177419,37.56669769,13.10622044
9.800241732,9016.23909,0.006909494,0.081001862,7.918743804,65.06668893,7233.17842,1.878573619,2988.243368,25.42649113,0.883801435,192.2702673,4300.470703,6.285252312,3674.740998,19.1994895,31.41721721
9.621869483,14270.68023,0.009449903,0.070420717,8.15639748,54.20927278,5755.775095,1.941406943,4276.578423,31.07162899,0.828660831,501.792177,3984.700897,6.116870396,4389.692612,32.63721031,30.00600928
12.07422738,19827.58312,0.013452754,0.10403622,9.476000864,76.57911656,4456.228036,5.152276699,5633.318434,48.7835474,0.81839192,574.726961,7215.783244,6.587856544,3741.046986,49.65183074,18.24199663
17.77705884,9004.938666,0.025713685,0.118671487,9.533067419,80.7114085,8577.377949,1.983798828,3360.303661,28.15995201,0.888995809,226.8746856,4197.801594,9.525701518,3546.969919,18.51025911,45.25641183
14.0401633,21365.05589,0.013121809,0.080219705,8.886988243,68.25709703,4523.278092,5.905151018,5895.663833,51.19273437,0.869996437,564.3713397,7574.860213,7.030100067,4645.935762,54.40946226,19.89744522
7.799985673,7601.432938,0.005918403,0.062589872,5.785130199,53.20828386,5144.496243,1.543341588,2533.590212,21.45264741,0.707935175,145.3373128,3581.130147,7.345249684,3089.926691,17.36157043,11.42044635
8.495374207,8072.551267,0.013644821,0.087547105,8.086337996,68.12241148,7672.277772,1.594537851,3028.53384,25.79701791,0.970797041,193.7481987,4116.642937,7.252803928,3689.700454,15.9943693,29.88717362
17.33813391,10792.48565,0.018424402,0.114334697,10.09673685,80.56037798,8666.824086,2.202605966,4010.520409,35.95831539,1.038206194,200.8925598,4919.271214,9.790769121,4354.308346,23.01616276,32.25790771
8.684896448,9801.337785,0.006262075,0.07309876,6.849596379,52.11864588,6040.062622,1.55223774,3579.969554,24.45747133,0.932198473,197.630668,3975.628278,4.809120494,3945.164006,19.67329462,27.75849472
11.32518578,19631.1558,0.011172879,0.070813107,7.629430483,66.29980091,4552.009243,4.162245585,5480.216162,45.19287558,0.790717013,714.4562405,6385.431665,6.18852035,4278.78562,49.48156321,17.19300054
11.19115937,12765.14733,0.009159628,0.083192903,7.835639082,53.23946848,5368.791362,2.0679125,4245.286054,28.62889623,0.856457611,249.7548833,4150.010287,5.365995672,4680.754915,27.85851435,28.13244548
8.217534702,10195.75094,0.005039402,0.06035887,9.473282007,57.45521938,7113.464638,2.037231194,3816.919455,28.03856123,0.965768499,242.8052779,3785.338514,5.529163171,3722.55706,22.18332089,36.73316751
19.27781558,20573.98597,0.023015601,0.093911419,10.00943494,69.9022423,4543.551728,4.479353876,5970.249653,55.28428791,0.894770758,379.8575661,6799.967822,5.033262516,3900.76127,52.11279096,22.04817341
18.60174687,14210.12272,0.015126035,0.08576108,7.000255518,60.96759286,5584.09086,3.03694524,4563.026558,46.37921704,0.850456449,352.3317742,4375.762308,4.945452751,3425.762208,34.20487816,39.93543345
10.29390258,7103.024513,0.008495296,0.09247231,8.838849022,88.6622666,7141.768703,1.592552224,2805.551208,62.60266842,0.912530823,189.946464,4198.147745,8.576452157,3561.109707,14.66760766,27.44381782
13.82165746,15416.89294,0.011054368,0.056597685,7.542351132,50.08824475,3920.645793,2.301792936,4466.854412,38.62671665,0.746770519,386.2199021,4230.850267,4.342977991,4622.838324,36.34863167,15.89110008
6.984795612,7332.354118,0.006042095,0.068201086,5.74713819,51.12093498,7258.4832,1.321751679,2359.695466,18.27043783,0.633300268,213.5270854,3696.325342,9.171381509,2877.22043,18.13211232,13.0437461
10.02486078,6913.770817,0.008469151,0.088114315,8.320759079,62.04622302,8161.860375,1.308619254,2718.620669,22.21986728,0.92861291,234.1564339,3998.047139,8.180270507,3211.322591,13.29240771,24.97700413
17.89111092,11076.16842,0.050502178,0.105443791,9.179833549,72.66027225,7424.391768,2.319615279,3722.628801,30.83255732,0.966583566,205.4752711,4235.868388,7.671002516,3619.572561,23.69916274,37.24288104
10.66703371,11583.21054,0.008978491,0.072611292,7.881110228,52.20435477,6227.808749,2.042551276,3789.77799,29.21088419,0.827860049,262.6649598,3863.856939,6.429149501,4585.074562,25.22330828,22.11396723
10.79636441,12272.55109,0.008980626,0.058982381,9.811068347,65.33847765,5397.281191,2.346890412,3925.090335,32.47125766,0.893942503,233.7843656,3968.460066,4.366729091,4032.644878,26.06519364,45.77243757
12.09154497,11323.17298,0.01265741,0.083373009,7.109706735,64.09655256,6314.187928,2.19405491,3637.191152,33.62107235,0.741771574,224.1030517,4437.327592,5.194828158,3675.435495,24.78631831,37.98776106
14.98212832,15782.71234,0.01405979,0.103416595,9.365259014,81.95401682,5934.359152,3.521200174,4810.902699,38.3446039,0.841392157,348.5580991,6387.367755,5.699345392,3912.233065,37.96706526,19.87262697
15.23989033,14540.61892,0.007856796,0.059927463,5.854931649,44.78168954,3863.790946,3.131853527,4594.61356,34.25532375,0.705646278,312.8969556,3984.917619,3.920111002,3280.851382,35.53922028,20.46714939
11.27193163,16750.41075,0.014584478,0.07437684,7.147877736,53.53281223,4129.281297,4.046030752,4733.643638,43.55721733,0.803973123,335.0962016,5440.913046,3.891079645,3830.490758,41.65355,21.25159357
14.3899033,14666.31457,0.010310894,0.077046635,7.087081538,59.65325224,4549.621704,3.322314363,4342.920605,35.05952939,0.76788554,270.9984926,5676.4495,5.039062725,3824.597708,35.84817159,15.47858125
14.17518628,14626.48477,0.009231021,0.074494759,7.436344143,68.58720138,5366.625208,2.203804369,4283.679791,33.01204331,0.91704825,392.2347497,3936.920598,5.611212196,4666.376996,32.42294908,21.86791548
8.246073491,10778.5114,0.007805617,0.073897113,6.464998399,57.69761695,5544.969012,1.932327382,3377.546572,32.95389066,0.707107645,207.3049145,4018.583289,4.803482148,3522.166247,26.11680253,30.32172416
16.53573426,15439.55151,0.013240608,0.072575023,7.098007563,47.9189037,4769.504122,3.43258207,4597.992166,36.04559605,0.710398645,419.2747824,4410.025895,4.55132907,3472.775151,37.87917345,30.07178927
10.82272554,13752.10194,0.009039594,0.079011791,7.699569195,57.2782274,6553.361254,3.186445516,4511.2275,35.04027641,0.850970078,368.9298731,4229.667665,7.552712523,3746.768236,35.01874507,21.55440213
15.52514937,7784.334188,0.01033766,0.108525332,8.692135981,72.3430451,8442.34633,1.704798041,2955.310677,25.77374794,0.943682692,294.2302923,4302.324392,7.245374788,3497.559182,15.12630956,32.21061379
12.72223894,13126.87972,0.010560191,0.063421898,6.482794483,55.66937605,4099.818977,2.395741938,4061.079556,39.75863195,0.760475974,242.963487,4383.838444,3.788708592,3578.532332,32.40178053,24.92057998
8.577793515,6656.688775,0.00420561,0.098654072,8.154246858,69.70301978,9389.172079,1.192459565,2691.853886,25.4632219,0.932689148,253.2870733,3971.825146,9.229662409,3232.250482,14.39516938,29.3853567
11.75574301,15710.70279,0.015396022,0.094289748,9.490780687,58.81064647,4867.352772,3.476457588,4663.145484,39.48662573,0.737727069,449.2957894,4675.330669,5.7715018,4175.291562,40.9845445,29.91908764
21.8272673,20476.32289,0.042759866,0.098752315,9.877779289,72.93804836,5017.458773,4.598831255,6090.590696,50.77548855,0.91476798,435.5146893,5865.639536,6.566535406,4793.081855,49.52257102,20.86409704
23.73277943,10579.78841,0.048733782,0.114363945,12.25651759,84.71675283,10875.163,2.308600304,3799.371116,31.55186323,0.949591175,265.6629601,5033.386865,10.49973239,4061.052672,23.7239691,49.01750933
17.11602811,17013.02251,0.008711098,0.065659783,7.308551679,66.73767398,3634.90119,3.562666458,5028.899804,45.39688105,0.741721862,580.6764501,6042.310118,5.312526602,2805.552607,42.60952263,11.7937608
27.35900553,17037.02559,0.093454272,0.088021916,9.063748275,79.21707203,6237.273849,3.423746661,5491.631765,43.58725281,0.881457672,429.0719645,5396.059166,7.690119331,5019.248302,40.40754546,39.96222778
26.34285944,12439.34934,0.024827772,0.112389076,9.281164021,71.79864054,7544.271071,2.985380457,4268.025871,38.17568463,0.990033345,212.0127284,5691.451995,6.729323307,4019.6629,26.59660415,34.18198963
15.37280207,21640.49442,0.026742957,0.070471425,7.158585811,68.57614476,3497.74266,4.943668676,6093.67013,54.36106288,0.745938515,722.8228295,4775.917447,3.751413803,3685.99646,54.43268817,23.69850824
11.69474983,16071.79296,0.007337545,0.095398318,7.87504463,56.8861794,4367.376119,2.861699011,4612.836795,40.87639133,0.764720266,393.1968338,4630.993916,4.724967267,4346.70317,37.04187738,29.33361025
10.83759166,15652.37461,0.008642449,0.063713251,6.385464662,60.26163429,4995.124547,3.249016063,4389.292241,37.77229607,0.732580461,618.5858042,5493.855301,6.757804362,4067.35676,39.45729331,13.66226956
11.95562456,7118.844685,0.010346982,0.095652647,8.692159021,76.84804688,8744.861876,1.750695187,2760.575507,48.10987678,0.912021648,226.7411337,4370.86148,10.19169982,3466.151136,14.84198298,30.66984368
11.88552798,15992.9325,0.008180027,0.08349493,7.862477646,66.52841348,5389.922488,3.925123866,4672.07872,39.21516799,0.883581248,362.9165292,6666.785472,5.108138483,3893.879802,38.10162153,15.37344196
12.30867071,18616.68735,0.019352357,0.076124592,7.711809979,54.54287027,4026.503488,4.44887013,5185.347543,46.15852198,0.819557263,336.4400648,5695.612877,3.948131932,3937.978504,44.28537576,24.84467897
14.8889429,16011.00468,0.015301837,0.100629934,9.008272551,78.09124351,5138.244048,4.351410436,4701.867943,45.7566747,0.889968831,373.7605404,6755.71377,5.139563913,4018.154392,37.47887092,22.18039384
12.22522289,10549.84805,0.01200913,0.081573455,6.990913319,51.86802899,6193.099519,1.641074428,3674.06137,25.11481951,0.853976976,255.4479274,3916.088855,4.997890842,3774.628153,22.08846649,33.45271672
11.85816778,11146.40237,0.007909918,0.070096227,10.22533625,79.3290574,8185.791369,2.239176448,3756.089623,29.33554713,0.930949505,298.134416,3992.652732,6.287676141,3933.890344,23.87100335,50.75006825
13.08436112,16645.96765,0.012639506,0.076046697,8.258064448,63.1840431,5415.012877,3.169338566,4902.17549,50.90414305,0.923927955,491.3171961,5019.057822,5.376217738,4603.679217,37.84769797,28.85144392
12.22685184,15641.26291,0.009882762,0.080794767,8.720733507,64.25729783,5118.073488,2.592917668,3925.340304,42.19452566,0.733634431,447.2448176,5579.986748,4.175693182,4390.391757,36.66364115,19.34365373
10.6411422,9011.238405,0.008887446,0.105700579,9.409753226,82.84163934,9813.698517,1.961900979,3472.396571,31.11931427,1.049263342,179.5895521,4664.503498,12.34810236,4079.584976,18.55164414,35.29249592
8.989466368,16276.22355,0.00753445,0.079526239,6.543023777,52.81581153,3482.046148,3.206711202,4681.08271,37.33106849,0.720147841,488.4394726,5635.321053,6.076424267,3451.422596,44.0022349,14.07571136
14.40659482,18409.33293,0.011987203,0.074284152,7.459201782,60.68086378,3675.265857,4.578469305,4980.274698,44.02374701,0.76883501,449.9699328,6459.733345,6.25260358,4046.189141,46.56444594,25.29028155
12.51373803,11351.81491,0.01425917,0.072267699,6.699972457,48.08556594,4852.984258,2.014681211,3996.843919,29.26869428,0.926225656,223.2912266,4390.630769,3.660991663,4156.952752,24.69240486,25.17679487
11.5462061,7162.588358,0.01448864,0.101615755,9.267723283,88.7388209,10508.7732,1.360978735,2702.018868,61.50105236,0.947183324,285.8355901,4417.976481,11.85865851,3473.48655,15.08620027,43.53714395
14.70676495,6501.862594,0.01196656,0.110030662,9.669399973,71.08310804,9358.898344,1.411159893,2654.716228,25.62416817,0.995619711,253.8843424,4313.013326,11.75642987,3505.781342,12.9544176,42.94881415
11.96157415,16805.98282,0.021058138,0.089688684,8.574024925,88.79282566,4531.199287,2.537887561,4244.91962,44.8549997,0.773563861,384.0525151,5847.359849,3.999212772,4870.023793,37.12740737,23.30571833
14.20172676,20904.76714,0.015196597,0.067159528,7.200054511,64.47551775,3766.598544,4.448378414,5671.70293,51.12613149,0.688702254,794.7868275,4835.845314,3.928188867,3542.192101,52.74995553,25.43670138
13.25139213,13527.13258,0.010959778,0.076242609,7.20480288,54.90392745,6252.550597,2.643281026,4049.349957,33.85373049,0.781803305,629.770053,4188.958088,6.21492661,4101.193929,30.43850568,28.97412058
19.46861604,21309.30794,0.015295875,0.087927306,10.20390362,74.71250805,4458.55102,4.641366767,6201.466415,57.15080524,0.938558564,357.8868506,6839.235703,5.106238179,3964.944892,52.73041411,24.08606274
9.404271474,6062.914376,0.009755795,0.082779992,7.62184858,63.54184238,6647.236118,1.229269672,2320.055558,24.10114521,0.818824956,224.4998857,3376.548437,8.084899571,2924.056975,11.81742367,31.95865484
11.52679847,12407.31647,0.011388032,0.09858603,8.429895548,61.02409447,6519.652735,2.203103698,4072.824921,29.34292328,0.907888204,284.8490952,4328.738148,5.623481183,4653.304646,25.93279585,23.94746765
7.267336973,15679.6752,0.010134986,0.074741131,7.39516644,61.26255314,5052.885554,3.386446902,4244.083665,34.59916818,0.72847831,603.5911305,5536.142789,7.80698516,3877.461464,40.08655513,24.9835377
8.025216421,14596.61943,0.006916763,0.056255452,5.557747973,49.89766443,3783.259542,2.379478592,3718.339803,45.36257765,0.594444721,501.6328186,4826.537357,5.169788273,3640.467013,36.76854861,12.42432954
11.52636621,13632.3108,0.02212285,0.064954078,6.361092448,61.86271292,5086.294163,2.651627639,4016.187641,37.47353312,0.721841609,264.0282537,4477.011296,4.245366255,3402.685323,30.08854573,30.53407097
12.09225485,15667.25385,0.01213312,0.082584881,6.525703516,57.842782,4340.737854,3.62919414,4312.718618,38.99575699,0.756839322,460.0717321,5537.951075,6.919714784,3935.351242,40.11998725,24.7612888
9.942396983,11362.96202,0.007747928,0.071652068,7.197445884,53.62976524,6736.725492,1.682148856,3706.122149,29.7608783,0.879338332,261.8316961,4342.877881,4.528820279,3861.841042,25.44179602,26.73861142
10.14399445,6170.295088,0.012830585,0.086741454,7.602960578,61.58143388,8245.379465,1.233851789,2497.975328,24.98465625,0.860651138,238.8680503,3654.509411,9.304508256,3007.982777,12.46758704,37.40723802
27.25773354,24752.0029,0.015266879,0.05875035,12.87492763,68.15274732,4951.51485,4.699232369,6719.547207,66.36221814,1.101762934,752.9742125,7631.47212,3.251364008,5716.447761,56.76417964,34.34637824
17.28455041,19488.64539,0.013264332,0.054322398,6.272270633,67.36644827,3839.473694,3.409528831,5296.54718,54.12824963,0.712418435,689.6704701,5324.695348,3.576024392,3385.412878,45.78398085,29.99262554
14.34943623,11947.65818,0.01786002,0.101075848,10.37893213,73.45664147,9211.475635,2.604563372,4380.523233,34.16837541,0.984353654,338.3663575,5224.354242,6.561762972,4177.791373,24.24338417,25.90302886
15.39663038,18551.13602,0.011175614,0.066145963,6.216604487,64.59187652,3924.784285,3.284077285,5009.890109,51.43102507,0.71649746,665.6770994,4970.114912,3.273813713,3603.871131,43.37700053,33.93013517
19.74632406,7007.405976,0.013061142,0.085727568,8.47664089,68.99570986,9176.221201,1.472393286,2840.728153,21.93920382,0.881779074,224.5489324,3900.501121,6.914570739,2919.645371,14.23088057,50.73126942
12.12026973,18290.61525,0.009742267,0.057924879,6.495635556,67.57841994,4432.680833,3.230339439,4865.143389,48.95524566,0.698224851,779.4877,4935.251023,3.540626232,3467.85044,42.91845294,39.56138134
11.90729904,17963.29061,0.009351409,0.055028263,8.988922089,63.77185083,5095.069352,2.985052229,4870.464433,48.94367974,0.688297093,859.4712376,5266.784391,3.706356523,3418.337281,43.87287735,32.3453956
13.99174256,13797.47941,0.009175997,0.076179781,8.445589315,53.81988856,8320.671851,2.432737033,4189.468359,36.34051222,1.003548265,309.0548619,5579.856958,5.236166244,4542.581078,29.68681341,30.34017081
10.8874317,11718.4751,0.008942625,0.055711905,8.199165984,51.71865826,5447.717621,2.479104438,3679.736298,31.30706076,0.832799013,192.2532382,4223.465958,3.568993786,3804.191516,25.45721751,36.36010985
19.21639341,13680.92233,0.013527814,0.088723213,7.860765023,52.76267204,7621.218037,2.828334453,4271.090916,34.05140203,1.021965967,285.9654515,5870.250163,4.802262273,4613.922404,28.84650872,38.31579301
17.49690365,12471.58134,0.008097558,0.089968217,9.847461504,88.82004256,12547.37169,2.58856393,4208.582252,32.49300889,0.947698146,555.5542716,5259.960299,8.119310908,3904.385134,27.36526474,24.72843097
25.34848747,24569.93864,0.047709387,0.073888179,11.44651126,84.1314888,5302.248044,4.110837961,6523.343304,62.54845105,1.088509535,748.2187638,7660.842073,3.654807123,5627.223203,53.66093952,27.78008719
19.57205403,20577.39313,0.029594814,0.079960403,11.53429009,72.06079633,7127.352588,4.947983226,5801.337578,50.45895749,1.115583322,846.3146769,6221.772557,3.826733176,5118.256502,46.83404664,28.8004506
10.7776551,12661.68229,0.018302537,0.12814494,8.357134725,66.03191239,5764.050576,2.530965987,3945.279344,30.37602036,0.868773656,235.0548624,4216.542808,15.64611459,4579.053405,31.21367669,14.14946017
11.18046912,13019.27946,0.015986753,0.125709754,8.133162403,65.15152989,6114.58639,2.975123894,3900.188469,30.0801285,0.853527362,254.3612938,4229.531999,15.97250108,4518.223908,31.70815553,11.61527848
